symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
TOMOBTC,0.00000126,2.634,0.00004887,0.00004777,0.00004910,0.60000000,0.00004903,181.70000000,0.00004912,578.30000000,0.00004784,0.00004983,0.00004758,35561.40000000,1.73797766,1695814512530,1695900912530,13039246,13040377,1132
TOMOUSDT,0.02790000,2.192,1.28652709,1.27240000,1.30070000,8.50000000,1.30050000,26.30000000,1.30110000,1151.30000000,1.27280000,1.31280000,1.25670000,1559687.70000000,2006580.47834000,1695814512309,1695900912309,34672482,34687677,15196
TOMOUSDC,0.00000000,0.000,0.00000000,0.36700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
PERLBNB,0.00000000,0.000,0.00000000,0.00007180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
PERLBTC,0.00000000,0.000,0.00000000,0.00000113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
PERLUSDC,0.00000000,0.000,0.00000000,0.02447000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
PERLUSDT,-0.00024000,-1.448,0.01615052,0.01657000,0.01633000,16419.20000000,0.01629000,14971.30000000,0.01632000,6283.10000000,0.01657000,0.01680000,0.01550000,41594647.70000000,671775.13798600,1695814480995,1695900880995,22940262,22948192,7931
DENTUSDT,-0.00000300,-0.500,0.00058783,0.00060000,0.00059700,4877985.00000000,0.00059600,9192811.00000000,0.00059700,1170488.00000000,0.00060000,0.00060400,0.00057500,1040988459.00000000,611926.29196100,1695814505244,1695900905244,71975546,71980304,4759
MFTUSDT,0.00000000,0.000,0.00000000,0.00525400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
KEYUSDT,-0.00018000,-3.440,0.00507102,0.00523000,0.00505300,1112.00000000,0.00505200,105060.00000000,0.00505300,5839.00000000,0.00523300,0.00527100,0.00496200,186934394.00000000,947948.78988800,1695814513117,1695900913117,37686569,37693205,6637
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
DOCKUSDT,-0.00073000,-4.609,0.01520742,0.01582000,0.01511000,6859.00000000,0.01509000,175827.00000000,0.01511000,28836.00000000,0.01584000,0.01589000,0.01493000,12335177.00000000,187586.27642000,1695814502735,1695900902735,17734771,17736996,2226
WANUSDT,-0.00200000,-1.076,0.18308942,0.18590000,0.18390000,704.00000000,0.18370000,127.00000000,0.18400000,13578.00000000,0.18590000,0.18720000,0.18080000,1160940.00000000,212555.82950000,1695814467007,1695900867007,15002424,15004675,2252
FUNUSDT,-0.00005900,-1.506,0.00386588,0.00392000,0.00385900,18287.00000000,0.00385400,1832.00000000,0.00385600,3259.00000000,0.00391800,0.00393100,0.00380100,43149518.00000000,166810.90641100,1695814439741,1695900839741,23258494,23260400,1907
CVCUSDT,0.00250000,3.316,0.07660863,0.07520000,0.07790000,13943.00000000,0.07780000,89.00000000,0.07790000,8447.00000000,0.07540000,0.07840000,0.07420000,5485916.00000000,420268.50100000,1695814511580,1695900911580,29594357,29598178,3822
BTTTRX,0.00000000,0.000,0.00000000,0.03945000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
WINTRX,-0.00000200,-0.280,0.00071521,0.00071600,0.00071200,1643848.00000000,0.00071200,41778527.60000000,0.00071300,1727330.70000000,0.00071400,0.00072200,0.00070800,186495671.20000000,133384.49155970,1695814392210,1695900792210,8765609,8766214,606
CHZBNB,0.00000090,0.332,0.00027041,0.00027070,0.00027160,3524.00000000,0.00027040,42.00000000,0.00027150,14235.00000000,0.00027070,0.00027190,0.00026970,113281.00000000,30.63267040,1695814435325,1695900835325,7565963,7566084,122
CHZBTC,0.00000001,0.459,0.00000218,0.00000219,0.00000219,3386.00000000,0.00000218,52452.00000000,0.00000219,331672.00000000,0.00000218,0.00000219,0.00000216,574906.00000000,1.25254604,1695814511128,1695900911128,29094164,29094457,294
CHZUSDT,-0.00050000,-0.858,0.05755223,0.05820000,0.05780000,3712.00000000,0.05780000,523400.00000000,0.05790000,384197.00000000,0.05830000,0.05840000,0.05680000,25901323.00000000,1490679.01240000,1695814510113,1695900910113,166545058,166550687,5630
BANDBNB,0.00000000,0.000,0.00000000,0.02248000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BANDBTC,0.00000113,2.811,0.00004040,0.00004034,0.00004133,329.60000000,0.00004131,2.70000000,0.00004142,422.10000000,0.00004020,0.00004146,0.00003947,39223.70000000,1.58453674,1695814508057,1695900908057,15413971,15416372,2402
BANDUSDT,0.02100000,1.953,1.06925488,1.07500000,1.09600000,202.70000000,1.09600000,6133.70000000,1.09700000,499.10000000,1.07500000,1.10300000,1.04200000,759137.70000000,811711.69400000,1695814507547,1695900907547,48368562,48375580,7019
BNBBUSD,-1.30000000,-0.605,212.37812191,214.90000000,213.60000000,2.68300000,213.60000000,0.14000000,213.70000000,166.68200000,214.90000000,215.80000000,210.40000000,13582.50900000,2884627.75230000,1695814510987,1695900910987,210209567,210219839,10273
BTCBUSD,-140.23000000,-0.526,26437.79262740,26638.78000000,26498.56000000,0.12875000,26498.27000000,0.12687000,26498.28000000,0.05111000,26638.79000000,26829.84000000,26100.00000000,997.61748000,26374804.05771350,1695814512281,1695900912281,992580460,992625379,44920
BUSDUSDT,0.00000000,0.000,1.00079574,1.00080000,1.00090000,21.00000000,1.00080000,9916989.00000000,1.00090000,5605609.00000000,1.00090000,1.00110000,1.00050000,104670005.00000000,104753294.61910000,1695814512107,1695900912107,461177877,461308682,130806
BEAMBNB,0.00000000,0.000,0.00000000,0.02177000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BEAMBTC,0.00000000,0.000,0.00000000,0.00000716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BEAMUSDT,0.00000000,0.000,0.00000000,0.06520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XTZBNB,0.00000000,0.000,0.00000000,0.00288300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XTZBTC,-0.00000021,-0.842,0.00002478,0.00002494,0.00002472,36.60000000,0.00002470,808.00000000,0.00002475,788.60000000,0.00002493,0.00002501,0.00002462,125415.00000000,3.10826325,1695814510993,1695900910993,26736192,26737206,1015
XTZUSDT,-0.00900000,-1.353,0.65583530,0.66500000,0.65600000,8057.20000000,0.65500000,33209.00000000,0.65600000,2186.10000000,0.66500000,0.66700000,0.64600000,1062544.60000000,696854.25490000,1695814508015,1695900908015,91651480,91656902,5423
RENUSDT,0.00051200,1.099,0.04641618,0.04652400,0.04709800,683.00000000,0.04708500,718.00000000,0.04709800,76.00000000,0.04658600,0.04742000,0.04536400,10466341.00000000,485807.57218800,1695814512674,1695900912674,39170414,39175261,4848
RVNUSDT,0.00010000,0.680,0.01465412,0.01470000,0.01481000,2455.70000000,0.01480000,31913.90000000,0.01481000,59087.20000000,0.01471000,0.01485000,0.01438000,37334279.10000000,547101.11826900,1695814505360,1695900905360,56636341,56643592,7252
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
HBARBNB,0.00000070,0.302,0.00023265,0.00023230,0.00023280,2236.00000000,0.00023280,264.00000000,0.00023320,10039.00000000,0.00023210,0.00023390,0.00023140,307280.00000000,71.49009200,1695814505915,1695900905915,1788591,1788750,160
HBARBTC,-0.00000001,-0.532,0.00000187,0.00000188,0.00000187,1350.00000000,0.00000187,866428.00000000,0.00000188,332709.00000000,0.00000188,0.00000189,0.00000186,2357949.00000000,4.41787545,1695814513168,1695900913168,18692900,18693499,600
HBARUSDT,-0.00030000,-0.600,0.04949113,0.04990000,0.04970000,5171.00000000,0.04970000,1322429.00000000,0.04980000,136992.00000000,0.05000000,0.05010000,0.04880000,48641274.00000000,2407311.37190000,1695814511250,1695900911250,67280067,67287204,7138
NKNBNB,0.00000000,0.000,0.00000000,0.00074700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
NKNBTC,-0.00000006,-1.852,0.00000319,0.00000325,0.00000318,3233.00000000,0.00000318,6386.00000000,0.00000319,1569.00000000,0.00000324,0.00000325,0.00000315,297623.00000000,0.94945388,1695814510975,1695900910975,10344438,10346015,1578
NKNUSDT,-0.00190000,-2.202,0.08454217,0.08630000,0.08440000,1129.00000000,0.08440000,13070.00000000,0.08450000,27353.00000000,0.08630000,0.08660000,0.08290000,7193413.00000000,608146.71050000,1695814510417,1695900910417,33041402,33046242,4841
XRPBUSD,-0.00390000,-0.772,0.50062754,0.50550000,0.50160000,11321.00000000,0.50150000,16907.00000000,0.50160000,6852.00000000,0.50550000,0.50670000,0.49490000,12855070.00000000,6435602.08210000,1695814509764,1695900909764,98059547,98070596,11050
ETHBUSD,1.09000000,0.067,1610.12480955,1624.00000000,1625.69000000,1.28020000,1625.68000000,4.92690000,1625.69000000,1.79560000,1624.60000000,1636.24000000,1582.53000000,12733.79420000,20502997.96112900,1695814506362,1695900906362,489631852,489667588,35737
BCHABCBUSD,0.00000000,0.000,0.00000000,220.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
LTCBUSD,-1.04000000,-1.599,63.74562072,65.03000000,64.02000000,4.46000000,63.99000000,5.47000000,64.00000000,6.34400000,65.06000000,65.47000000,63.04000000,30440.86900000,1940472.08955000,1695814512312,1695900912312,44263703,44271876,8174
LINKBUSD,0.15800000,2.078,7.67605010,7.59900000,7.76000000,1.46000000,7.76200000,200.00000000,7.76400000,92.73000000,7.60200000,7.88800000,7.48100000,1155403.94000000,8868938.52946000,1695814513030,1695900913030,39522741,39541038,18298
ETCBUSD,-0.08000000,-0.510,15.48324738,15.67000000,15.60000000,3.21000000,15.60000000,9.81000000,15.61000000,268.08000000,15.68000000,15.70000000,15.20000000,21434.14000000,331870.09190000,1695814505417,1695900905417,23006243,23007769,1527
STXBNB,0.00001000,0.457,0.00220424,0.00218500,0.00220000,454.50000000,0.00219600,3733.80000000,0.00220400,483.00000000,0.00219000,0.00223000,0.00214700,89542.60000000,197.37353390,1695814473392,1695900873392,1281662,1281957,296
STXBTC,0.00000007,0.397,0.00001766,0.00001768,0.00001772,2083.40000000,0.00001772,1504.90000000,0.00001774,1117.20000000,0.00001765,0.00001793,0.00001728,558670.10000000,9.86883849,1695814510954,1695900910954,9565558,9567855,2298
STXUSDT,-0.00060000,-0.127,0.46703987,0.47050000,0.47010000,410.00000000,0.47000000,4016.70000000,0.47010000,7.70000000,0.47070000,0.47920000,0.45190000,14171609.90000000,6618706.90362000,1695814512213,1695900912213,39243439,39281247,37809
KAVABNB,-0.00005300,-1.799,0.00290645,0.00294600,0.00289300,1382.60000000,0.00288400,1448.20000000,0.00290400,1402.00000000,0.00294600,0.00294800,0.00289000,3787.00000000,11.00672140,1695814499737,1695900899737,1544296,1544347,52
KAVABTC,-0.00000046,-1.935,0.00002339,0.00002379,0.00002331,12.90000000,0.00002331,12.90000000,0.00002334,878.40000000,0.00002377,0.00002377,0.00002320,40341.30000000,0.94357983,1695814499733,1695900899733,12755707,12757173,1467
KAVAUSDT,-0.01600000,-2.524,0.61734476,0.63400000,0.61800000,14404.10000000,0.61700000,36003.20000000,0.61800000,2717.70000000,0.63400000,0.63700000,0.60900000,3895668.80000000,2404970.72420000,1695814510034,1695900910034,68218322,68227265,8944
BUSDNGN,0.00000000,0.000,0.00000000,462.64000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BNBNGN,0.00000000,0.000,0.00000000,43608.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BTCNGN,-513110.00000000,-1.903,26508739.44671222,26961858.00000000,26448748.00000000,0.00366000,26457064.00000000,0.05252000,26510043.00000000,0.04680000,26961858.00000000,27433012.00000000,26035826.00000000,15.02155000,398202355.03576000,1695814510440,1695900910440,8092149,8095768,3620
ARPABNB,0.00000000,0.000,0.00020136,0.00020120,0.00020170,53.00000000,0.00020140,495.00000000,0.00020170,5802.00000000,0.00020170,0.00020300,0.00020010,642502.00000000,129.37165730,1695814442230,1695900842230,2862372,2862610,239
ARPABTC,0.00000001,0.617,0.00000162,0.00000162,0.00000163,40178.00000000,0.00000162,349187.00000000,0.00000163,278949.00000000,0.00000162,0.00000164,0.00000161,287410.00000000,0.46595049,1695814511063,1695900911063,8211054,8211463,410
ARPAUSDT,-0.00025000,-0.577,0.04298339,0.04333000,0.04309000,63415.00000000,0.04306000,206028.80000000,0.04308000,18902.50000000,0.04334000,0.04350000,0.04230000,57086962.20000000,2453790.89343700,1695814507543,1695900907543,48353469,48366163,12695
TRXBUSD,-0.00044000,-0.513,0.08508932,0.08565000,0.08525000,4410.50000000,0.08524000,1681.60000000,0.08525000,5847.60000000,0.08569000,0.08594000,0.08438000,6944964.00000000,590942.29859500,1695814511352,1695900911352,27495393,27498801,3409
EOSBUSD,-0.00300000,-0.526,0.56219689,0.57100000,0.56700000,369.40000000,0.56600000,20503.20000000,0.56800000,38374.90000000,0.57000000,0.57200000,0.55500000,129541.30000000,72827.71650000,1695814512020,1695900912020,22267014,22267430,417
IOTXUSDT,0.00009000,0.604,0.01480414,0.01488000,0.01498000,1334.00000000,0.01497000,9881.00000000,0.01498000,6170.00000000,0.01489000,0.01502000,0.01458000,17599472.00000000,260544.96844000,1695814505234,1695900905234,62473196,62476404,3209
RLCUSDT,0.00100000,0.102,0.96892034,0.97800000,0.97900000,269.00000000,0.97800000,4082.40000000,0.97900000,29.50000000,0.97800000,0.98300000,0.95200000,472706.90000000,458015.32990000,1695814506363,1695900906363,38043425,38048392,4968
MCOUSDT,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
XLMBUSD,-0.00060000,-0.526,0.11266561,0.11400000,0.11340000,4499.00000000,0.11320000,50037.00000000,0.11330000,18755.00000000,0.11400000,0.11420000,0.11140000,1794081.00000000,202131.22140000,1695814510989,1695900910989,15698007,15699160,1154
ADABUSD,-0.00080000,-0.323,0.24501861,0.24750000,0.24670000,4300.00000000,0.24660000,2935.50000000,0.24670000,40604.50000000,0.24750000,0.24810000,0.24260000,4287878.20000000,1050609.97125000,1695814511682,1695900911682,105893581,105897504,3924
CTXCBNB,0.00000000,0.000,0.00000000,0.00412200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
CTXCBTC,-0.00000001,-0.218,0.00000456,0.00000459,0.00000457,21479.00000000,0.00000457,22.00000000,0.00000458,4155.00000000,0.00000458,0.00000460,0.00000453,125854.00000000,0.57407725,1695814152277,1695900552277,7255050,7256085,1036
CTXCUSDT,-0.00080000,-0.656,0.12102628,0.12190000,0.12110000,1747.00000000,0.12110000,5173.00000000,0.12120000,1940.00000000,0.12190000,0.12230000,0.11960000,1723837.00000000,208629.57490000,1695814498446,1695900898446,29725391,29727293,1903
BCHBNB,0.02800000,2.614,1.09397428,1.07200000,1.09900000,0.25000000,1.09800000,1.25000000,1.10000000,0.68900000,1.07100000,1.12500000,1.05700000,1192.02800000,1304.04797200,1695814512847,1695900912847,2906329,2909454,3126
BCHBTC,0.00022000,2.546,0.00879622,0.00864000,0.00886000,18.84000000,0.00885000,131.13400000,0.00887000,176.61500000,0.00864000,0.00904000,0.00854000,14866.70200000,130.77074346,1695814512969,1695900912969,31038215,31051589,13375
BCHUSDT,4.40000000,1.909,231.92047302,230.50000000,234.90000000,40.65100000,234.80000000,35.25000000,234.90000000,54.82700000,230.50000000,239.40000000,223.70000000,284712.71700000,66030708.00150000,1695814513122,1695900913122,150308146,150394839,86694
BCHUSDC,0.00000000,0.000,0.00000000,114.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BCHTUSD,4.80000000,2.082,232.62013830,230.60000000,235.30000000,0.21300000,235.00000000,0.10800000,235.30000000,4.51000000,230.50000000,239.60000000,224.20000000,1212.41600000,282032.37760000,1695814512850,1695900912850,585943,587228,1286
BCHPAX,0.00000000,0.000,0.00000000,617.72000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BCHBUSD,4.50000000,1.955,232.14318147,230.30000000,234.70000000,5.72500000,234.60000000,3.83200000,234.80000000,14.08600000,230.20000000,239.10000000,223.60000000,12766.58700000,2963676.12270000,1695814512886,1695900912886,17761888,17770342,8455
BTCRUB,-6960.00000000,-0.266,2600166.19575137,2619992.00000000,2613605.00000000,0.00024000,2614703.00000000,0.04965000,2615937.00000000,0.00708000,2620565.00000000,2638096.00000000,2568710.00000000,33.58306000,87321537.36189000,1695814511723,1695900911723,7950582,7954297,3716
ETHRUB,811.20000000,0.508,158727.10005420,159699.20000000,160580.00000000,0.40060000,160434.10000000,0.40000000,160498.90000000,0.32760000,159768.80000000,161500.00000000,155715.00000000,238.93280000,37925110.45183000,1695814502962,1695900902962,4158311,4159965,1655
XRPRUB,-0.28000000,-0.563,49.31436463,49.63000000,49.46000000,23.00000000,49.47000000,1901.00000000,49.50000000,520.00000000,49.74000000,49.77000000,48.71000000,114587.00000000,5650785.10000000,1695814511724,1695900911724,2042978,2043499,522
BNBRUB,-34.34000000,-0.163,20962.82788103,21117.40000000,21088.72000000,0.26300000,21062.04000000,0.27100000,21078.72000000,0.33300000,21123.06000000,21211.80000000,20678.81000000,248.14900000,5201904.77585000,1695814503357,1695900903357,2481439,2482280,842
TROYBNB,0.00000000,0.000,0.00000000,0.00001060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
TROYBTC,0.00000000,0.000,0.00000000,0.00000018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
TROYUSDT,-0.00001700,-0.723,0.00233449,0.00235600,0.00233500,25708.00000000,0.00233100,5360.00000000,0.00233500,65177.00000000,0.00235200,0.00235800,0.00231700,63678306.00000000,148656.17561100,1695814461143,1695900861143,31921741,31923151,1411
BUSDRUB,0.40000000,0.407,98.40693780,98.35000000,98.79000000,107.00000000,98.66000000,1845.00000000,98.76000000,100.00000000,98.39000000,98.86000000,97.71000000,127774.00000000,12573848.07000000,1695814505188,1695900905188,3231895,3232544,650
QTUMBUSD,-0.05500000,-2.122,2.56995029,2.60500000,2.53700000,29.40000000,0.00000000,0.00000000,0.00000000,0.00000000,2.59200000,2.60700000,2.53400000,6738.60000000,17317.86700000,1690254019510,1690340419510,6800210,6800393,184
VETBUSD,-0.00015000,-0.894,0.01646921,0.01677000,0.01663000,16173.40000000,0.01663000,12015.60000000,0.01665000,137149.20000000,0.01678000,0.01683000,0.01628000,9061870.20000000,149241.86630500,1695814480953,1695900880953,28180692,28182280,1589
VITEBNB,0.00000000,0.000,0.00000000,0.00070700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
VITEBTC,-0.00000002,-4.348,0.00000045,0.00000046,0.00000044,8389.00000000,0.00000044,1292523.00000000,0.00000045,670116.00000000,0.00000046,0.00000046,0.00000044,3795338.00000000,1.71588699,1695814496857,1695900896857,6161690,6162391,702
VITEUSDT,-0.00046000,-3.725,0.01198653,0.01236000,0.01189000,1600.00000000,0.01188000,20751.80000000,0.01190000,7813.20000000,0.01235000,0.01240000,0.01180000,45181018.10000000,541563.73511100,1695814471126,1695900871126,21214090,21219297,5208
FTTBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
FTTBTC,0.00000000,0.000,0.00000000,0.00008560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
FTTUSDT,-0.01730000,-1.508,1.13993517,1.14850000,1.13010000,60.41000000,1.13170000,15.24000000,1.13180000,47.00000000,1.14740000,1.17490000,1.12000000,3202925.74000000,3651127.70511400,1695814512272,1695900912272,48685303,48704471,19169
BTCTRY,-1268.00000000,-0.173,728790.66632175,732328.00000000,731132.00000000,0.24242000,731235.00000000,0.03000000,731258.00000000,0.00344000,732400.00000000,737322.00000000,720000.00000000,373.53064000,272225644.01719000,1695814513272,1695900913272,42446490,42472161,25672
BNBTRY,-15.00000000,-0.254,5862.47507169,5909.00000000,5894.00000000,0.04800000,5894.00000000,0.33700000,5895.00000000,1.35600000,5909.00000000,5929.00000000,5802.00000000,2963.75900000,17374963.25600000,1695814501319,1695900901319,20765549,20778014,12466
BUSDTRY,0.09000000,0.327,27.56324848,27.51000000,27.60000000,12879.00000000,27.60000000,32057.00000000,27.61000000,67964.00000000,27.51000000,27.70000000,27.43000000,9706860.00000000,267552594.16000000,1695814512107,1695900912107,42600381,42633122,32742
ETHTRY,179.00000000,0.401,44465.13554162,44684.00000000,44868.00000000,0.03890000,44867.00000000,0.01470000,44868.00000000,0.01470000,44689.00000000,45140.00000000,43625.00000000,1120.92140000,49841921.98250000,1695814505302,1695900905302,19803771,19817488,13718
XRPTRY,-0.06400000,-0.460,13.80252712,13.90700000,13.84300000,47.00000000,13.84300000,876.00000000,13.84400000,3058.00000000,13.90700000,13.92700000,13.64100000,2269739.00000000,31328134.10000000,1695814498919,1695900898919,14806486,14812237,5752
USDTTRY,0.09000000,0.327,27.54698873,27.49000000,27.58000000,34.00000000,27.57000000,438451.00000000,27.58000000,1231515.00000000,27.49000000,27.68000000,27.40000000,83209618.00000000,2292174409.63000000,1695814512467,1695900912467,148893602,148999967,106366
USDTRUB,0.36000000,0.366,98.42460787,98.27000000,98.63000000,126.00000000,98.61000000,566.00000000,98.63000000,150.00000000,98.27000000,98.83000000,97.99000000,993587.00000000,97793410.86000000,1695814490275,1695900890275,12985650,12992513,6864
BTCEUR,-128.69000000,-0.509,25144.13484032,25279.02000000,25156.19000000,0.01770000,25156.19000000,0.04295000,25156.20000000,0.03130000,25284.88000000,25459.99000000,24868.36000000,666.25670000,16752448.30306340,1695814513190,1695900913190,127877526,127908272,30747
ETHEUR,0.68000000,0.044,1529.80228108,1541.15000000,1543.43000000,0.00940000,1543.40000000,0.12650000,1543.43000000,0.46250000,1542.75000000,1554.15000000,1508.30000000,7797.84220000,11929156.78506500,1695814512110,1695900912110,90220441,90240771,20331
BNBEUR,-1.40000000,-0.686,202.32053202,203.80000000,202.70000000,0.09100000,202.70000000,8.40800000,202.80000000,9.27400000,204.10000000,204.80000000,200.50000000,3849.27500000,778787.36590000,1695814510445,1695900910445,32128404,32134926,6523
XRPEUR,-0.00370000,-0.771,0.47680600,0.47980000,0.47630000,81.00000000,0.47610000,597.00000000,0.47620000,500.00000000,0.48000000,0.48100000,0.47130000,1419577.00000000,676862.82600000,1695814509653,1695900909653,22138402,22141892,3491
EURBUSD,-0.00060000,-0.057,1.05109561,1.05390000,1.05320000,57.80000000,1.05310000,215630.10000000,1.05320000,14067.10000000,1.05380000,1.05440000,1.04890000,442334.40000000,464935.74459000,1695814284823,1695900684823,37999823,38003744,3922
EURUSDT,-0.00020000,-0.019,1.05174495,1.05450000,1.05420000,85.80000000,1.05410000,115840.60000000,1.05420000,87870.90000000,1.05440000,1.05480000,1.04960000,15880537.40000000,16702274.94703000,1695814512738,1695900912738,101352958,101404536,51579
OGNBNB,0.00000000,0.000,0.00000000,0.00038300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
OGNBTC,0.00000007,2.077,0.00000343,0.00000338,0.00000344,405.00000000,0.00000343,5399.00000000,0.00000344,12280.00000000,0.00000337,0.00000354,0.00000333,966988.00000000,3.31320037,1695814511067,1695900911067,11963147,11964067,921
OGNUSDT,0.00110000,1.222,0.09045935,0.09000000,0.09110000,8644.00000000,0.09100000,2835.00000000,0.09110000,80712.00000000,0.09000000,0.09320000,0.08730000,36424304.00000000,3294918.68520000,1695814507592,1695900907592,56834714,56850678,15965
DREPBNB,0.00000000,0.000,0.00000000,0.00009380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
DREPBTC,-0.00000006,-0.629,0.00000952,0.00000954,0.00000948,440.00000000,0.00000947,11.00000000,0.00000949,2479.00000000,0.00000954,0.00000968,0.00000939,139023.00000000,1.32289312,1695814511294,1695900911294,5063510,5068356,4847
DREPUSDT,-0.00340000,-1.335,0.25147957,0.25430000,0.25120000,1111.00000000,0.25120000,1018.00000000,0.25140000,1690.00000000,0.25460000,0.25640000,0.24730000,2068879.00000000,520280.79820000,1695814498982,1695900898982,21829085,21835059,5975
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
BULLBUSD,0.00000000,0.000,0.00000000,1368.56000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689570964538,1689657364538,-1,-1,0
